time,equity
2017-01-03,1000000.0
2017-03-27,998201.6
2017-03-28,997527.2
2017-03-29,1000224.8
2017-03-30,998876.0
2017-03-31,1000449.6000000001
2017-04-03,997976.7999999999
2017-04-04,996852.7999999999
2017-04-05,994829.6
2017-04-06,991232.7999999999
2017-04-10,988310.4
2017-04-11,990108.7999999999
2017-04-12,989659.2
2017-04-13,989209.6
2017-04-14,988984.7999999999
2017-04-18,986961.6
2017-04-20,988760.0
2017-04-24,990333.6
2017-05-03,988085.6
2017-05-10,1008092.8
2017-05-11,1004496.0
2017-05-12,1006968.7999999999
2017-05-15,1002697.6000000001
2017-06-21,997373.7999999999
2017-06-22,992878.4
2017-06-23,1002578.9999999999
2017-06-26,987909.7999999999
2017-06-27,993824.7999999999
2017-06-28,994534.6
2017-06-29,953602.7999999999
2017-06-30,939662.328
2017-07-03,935857.7999999999
2017-07-04,928471.1479999999
2017-07-05,924195.786
2017-07-06,932296.97
2017-07-07,945321.7999999999
2017-07-10,945314.7019999999
2017-07-11,957854.502
2017-07-12,953867.792
2017-07-13,960464.2
2017-07-14,928951.446
2017-07-17,932661.3339999999
2017-07-18,931125.7999999999
2017-07-19,930415.9999999999
2017-07-20,922844.7999999999
2017-07-21,919331.2899999999
2017-07-24,929935.702
2017-07-25,924264.4
2017-07-26,921898.4
2017-07-27,923568.7959999999
2017-07-28,920005.6
2017-07-31,925151.65
2017-08-01,927103.6
2017-08-02,932781.9999999999
2017-08-03,927813.4
2017-08-04,935621.2
2017-08-07,936094.4
2017-08-08,934911.4
2017-08-09,954075.9999999999
2017-08-11,1017484.7999999998
2017-08-14,1019850.7999999999
2017-08-15,1020323.9999999998
2017-08-17,1027658.5999999999
2017-08-18,1024582.7999999999
2017-08-23,1022216.8
2017-08-24,1026002.4000000001
2017-08-28,1021270.4000000001
2017-08-29,1070246.6
2017-08-30,1090121.0
2017-08-31,1075925.0
2017-09-01,1090357.6
2017-09-04,1112124.8
2017-09-05,1106446.4
2017-09-06,1100768.0
2017-09-07,1104080.4
2017-09-08,1123245.0
2017-09-11,1130579.6
2017-09-12,1110468.6
2017-09-13,1107392.8
2017-09-14,1095089.6
2017-09-15,1088228.2
2017-12-15,1123129.7
2017-12-18,1129147.2
2017-12-19,1117834.3
2017-12-20,1105558.5999999999
2017-12-21,1074508.3
2017-12-22,1066083.8
2017-12-25,1050438.3
2017-12-26,1057900.0
2017-12-27,1061751.2
2017-12-28,1060547.7
2017-12-29,1106280.7
2018-01-10,1071086.5920909
2018-01-11,1057979.82086958
2018-01-12,1050940.99928776
2018-01-15,1064047.7705090798
2018-01-16,1089533.15899498
2018-01-17,1131280.65251474
2018-01-18,1097542.85251912
2018-01-19,1079581.7215862
2018-01-22,1099241.87841818
2018-01-23,1103125.3661874598
2018-01-24,1109193.31582696
2018-01-25,1109678.7517981199
2018-01-26,1092688.4928075199
2018-01-29,1116717.5733799401
2018-01-30,1104096.23812978
2018-01-31,1112105.9316539199
2018-02-01,1101183.62230282
2018-02-02,1094872.9546777399
2018-02-05,1102882.6482018798
2018-02-07,1056523.5129560998
2018-02-08,1063805.0525235
2018-02-09,1049484.69137428
2018-02-12,1056280.7949705198
2018-02-13,1065018.6424514
2018-02-14,1084678.79928338
2018-02-15,1090261.3129517199
2018-02-16,1093416.6467642598
2018-02-19,1091960.33885078
2018-02-20,1090018.5949661399
2018-02-21,1109436.03381254
2018-02-26,1092445.7748219399
2018-02-27,1104338.95611536
2018-02-28,1128125.3187022
2018-03-01,1142688.397837
2018-03-02,1155795.16905832
2018-03-05,1143173.83380816
2018-03-06,1141960.2438802598
2018-03-07,1135649.57625518
2018-03-09,1152154.3992746198
2018-03-12,1172542.7100633397
2018-03-13,1197057.22660692
2018-03-14,1184678.60934234
2018-03-15,1174727.1719335602
2018-03-16,1160649.5287699199
2018-03-20,1136377.73021192
2018-03-21,1110892.34172602
2018-03-22,1084193.36331222
2018-03-23,1079824.43957178
2018-03-26,1066717.6683504598
2018-03-27,1051426.43525892
2018-03-28,1103610.80215862
2018-03-29,1083222.4913699
2018-04-02,1065261.36043698
2018-04-03,1096086.5446056398
2018-04-04,1086620.54316802
2018-04-06,1058465.2568407399
2018-04-09,864776.3043479
2018-04-10,886378.2050645199
2018-04-11,870601.5360018199
2018-04-12,873999.5877999399
2018-04-13,862106.4065065199
2018-04-16,859921.9446363
2018-04-17,888077.2309635798
2018-04-18,902883.0280839601
2018-04-19,916717.9532620199
2018-04-20,920358.72304572
2018-04-23,947057.7014595199
2018-04-24,948514.0093729999
2018-04-25,958465.4467817798
2018-04-26,951912.0611711199
2018-04-27,956038.2669259799
2018-04-28,958222.7287961999
2018-04-30,970115.9100896199
2018-05-02,934921.8021805199
2018-05-03,938077.13599306
2018-05-04,960407.1906664199
2018-05-07,965504.2683635999
2018-05-08,956766.4208827199
2018-05-11,939290.7259209601
2018-05-14,943416.9316758199
2018-05-15,907494.6698099799
2018-05-16,900941.2841993199
2018-05-17,895601.48851656
2018-05-18,905795.6439109199
2018-05-21,907980.1057811399
2018-05-22,907737.38779556
2018-05-23,901426.7201704798
2018-05-25,905310.2079397601
2018-05-28,919145.1331178199
2018-05-29,911863.59355042
2018-05-30,904582.0539830199
2018-05-31,910650.0036225199
2018-06-01,922785.90290152
2018-06-06,949727.5993009
2018-06-07,957009.1388682999
2018-06-09,925213.0827573199
2018-06-11,930067.44246892
2018-06-13,933708.2122526199
2018-06-14,947785.85541626
2018-06-15,966232.4223203398
2018-06-18,939776.16189212
2018-06-19,944630.5216037199
2018-06-20,957494.57483946
2018-06-21,924242.210815
2018-06-22,940504.3158488601
2018-06-26,945601.3935460399
2018-06-27,942203.3417479199
2018-06-28,997543.04246016
