time,equity
2017-01-03,1000000.0
2017-05-12,984475.1499999999
2017-05-15,1005761.7999999997
2017-05-16,1001760.5499999997
2017-05-17,997439.2
2017-05-18,976472.6499999999
2017-05-19,979993.75
2017-05-22,983834.95
2017-05-23,1000160.0499999998
2017-05-24,982874.6499999999
2017-05-25,980954.0499999998
2017-05-26,973271.6499999999
2017-05-29,983674.8999999999
2017-05-31,965429.2
2017-06-01,965109.0999999999
2017-06-02,963668.6499999999
2017-06-06,968630.2
2017-06-07,986075.6499999999
2017-06-09,979673.6499999999
2017-06-13,999359.7999999998
2017-06-14,974231.95
2017-06-15,965589.25
2017-06-16,981274.1499999999
2017-06-19,995678.6499999999
2017-06-20,1011683.6499999999
2017-06-21,1019366.0499999999
2017-06-22,1021286.6499999999
2017-06-23,1030889.65
2017-06-26,1027688.65
2017-06-27,1047854.9500000001
2017-06-28,1064180.0499999998
2017-06-29,1066100.65
2017-06-30,1034090.65
2017-07-03,1054577.0499999998
2017-07-05,1047534.8499999999
2017-07-06,1038892.1499999999
2017-07-07,1017445.4499999998
2017-07-10,1026088.1499999999
2017-07-11,1023207.25
2017-07-12,1026248.2
2017-07-13,1018085.6499999999
2017-07-17,1011363.5499999998
2017-07-18,1008802.7500000001
2017-07-19,1019686.1499999998
2017-07-20,1017605.4999999999
2017-07-21,1016165.0499999999
2017-07-24,1003040.95
2017-07-26,992477.6499999999
2017-07-28,979353.5499999998
2017-07-31,996638.95
2017-08-01,1012003.7500000001
2017-08-03,1014884.6499999999
2017-08-07,1012483.8999999999
2017-08-08,1008482.6499999999
2017-08-09,990076.8999999999
2017-08-11,973111.5999999999
2017-08-15,976152.5499999998
2017-08-16,967029.7
2017-08-17,966069.3999999999
2017-08-18,960627.7
2017-08-21,963988.75
2017-08-22,963508.5999999999
2017-08-23,970710.8499999999
2017-08-25,965269.1499999999
2017-09-01,973591.75
2017-09-04,968790.25
2017-09-05,969590.5
2017-09-06,970070.6499999999
2017-09-08,1008322.5999999999
2017-09-11,1005921.8499999997
2017-09-12,1007202.25
2017-09-13,1007682.4
2017-09-14,1022246.95
2017-09-15,1023527.35
2017-09-19,1002080.6499999999
2017-09-21,1013924.35
2017-09-25,1029449.2
2017-09-26,1035531.0999999999
2017-09-28,1030569.5499999998
2017-09-29,1021126.5999999999
2017-10-03,1012163.7999999997
2017-10-04,1019045.95
2017-10-05,1024327.5999999999
2017-10-06,1026408.25
2017-10-09,1021606.7499999999
2017-10-12,1021766.7999999997
2017-10-13,1024487.65
2017-10-16,1040012.5
2017-10-17,1050095.65
2017-10-18,1044013.75
2017-10-20,1030249.45
2017-10-23,1013284.1499999998
2017-10-24,1014244.4499999998
2017-10-25,1001120.3499999999
2017-10-26,996158.7999999998
2017-10-31,1020326.35
2017-11-01,1034410.7499999999
2017-11-07,1056337.5999999999
2017-11-08,1066260.7
2017-11-09,1078584.5499999998
2017-11-10,1054417.0
2017-11-13,1040492.6499999998
2017-11-14,1006241.95
2017-11-15,967509.8499999999
2017-11-16,971671.1499999999
2017-11-17,962708.3499999999
2017-11-21,959827.45
2017-11-22,966869.6499999999
2017-11-23,967829.95
2017-11-24,972631.45
2017-11-27,960147.5499999998
2017-11-28,964628.95
2017-11-29,942702.0999999999
2017-11-30,939981.25
2017-12-01,934859.6499999999
2017-12-04,937100.3499999999
2017-12-05,939341.0499999998
2017-12-06,936140.0499999998
2017-12-07,936460.1499999999
2017-12-08,940461.3999999999
2017-12-11,952625.2
2017-12-12,970390.75
2017-12-13,956786.5
2017-12-15,959347.2999999998
2017-12-18,949264.1499999999
2017-12-19,940141.2999999998
2017-12-20,939020.95
2017-12-21,940621.45
2017-12-25,954065.6499999999
2017-12-26,949424.2
2017-12-27,945903.0999999999
2017-12-28,927977.5
2017-12-29,933259.1499999999
2018-01-09,942681.1010636125
2018-01-10,950607.5043393499
2018-01-11,972292.9472635374
2018-01-12,970348.7351393001
2018-01-15,957187.914606
2018-01-16,949859.7304454125
2018-01-17,976779.5906271623
2018-01-18,996520.8214271124
2018-01-19,981266.2339907874
2018-01-22,996072.1570907498
2018-01-23,1002203.9030210373
2018-01-24,1030619.3109906623
2018-01-25,1051556.9800209124
2018-01-26,1052454.3086936374
2018-01-29,1036152.8378057999
2018-01-30,1023440.6816088625
2018-01-31,1026730.8867421873
2018-02-01,1031965.30399975
2018-02-02,1016860.2713422123
2018-02-05,1012074.5184210123
2018-02-06,987248.4251422874
2018-02-07,1005194.9985967875
2018-02-08,977228.254963525
2018-02-09,970946.9542544499
2018-02-12,973190.2759362624
2018-02-13,973489.3854938374
2018-02-14,975284.0428392873
2018-02-15,970199.1803605126
2018-02-16,969900.0708029374
2018-02-19,969301.8516877873
2018-02-20,963319.6605362875
2018-02-21,997717.2596574125
2018-02-22,1009083.4228452625
2018-02-26,1022543.3529361375
2018-02-27,1009681.6419604124
2018-02-28,988743.9729301623
2018-03-01,967806.3038999124
2018-03-02,955841.9215969123
2018-03-05,958833.0171726624
2018-03-06,953449.0451363123
2018-03-07,942381.9915060373
2018-03-09,937147.5742484749
2018-03-12,941484.6628333124
2018-03-13,933408.7047787873
2018-03-14,928473.3970788
2018-03-15,939989.1150454374
2018-03-16,955243.7024817624
2018-03-19,945373.0870817874
2018-03-20,950009.2852242
2018-03-22,945821.7514181498
2018-03-23,940886.4437181624
2018-03-26,921593.877254575
2018-03-27,926379.6301757749
2018-03-28,923837.1989363875
2018-03-29,946419.9705333
2018-03-30,939091.7863727125
2018-04-02,924584.972830325
2018-04-04,956141.0311544875
2018-04-05,965263.8726605249
2018-04-09,896020.0100819124
2018-04-10,924435.4180515375
2018-04-12,996221.7118695374
2018-04-13,966310.7561120375
