ticker,strategy_type,timeframe,allowshort,method,optim_params,rank,composite_score,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
SBER,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",4,15.626,"{""obv_ema_window"":30,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,532,135,45,90,33.33,167979.05,-30261.7,16.59,,27.51,2283648.3799999994,-315009.51,483.55,0.89,0.94,0.0129,0.04,90,25,3,22,12.0,15588.63,-12037.19,7.8,,26.55,29654.800000000087,-33392.15000000002,-21.81,-1.54,-1.13,0.0059,-0.03,622,160,48,112,30.0,175767.84,-39483.75,15.58,,27.69,2283648.3799999994,-315009.51,401.47,0.75,0.79,0.0124,0.03
SBER,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",5,15.626,"{""obv_ema_window"":30,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,532,135,45,90,33.33,167979.05,-30261.7,16.59,,27.51,2283648.3799999994,-315009.51,483.55,0.89,0.94,0.0129,0.04,90,25,3,22,12.0,15588.63,-12037.19,7.8,,26.55,29654.800000000087,-33392.15000000002,-21.81,-1.54,-1.13,0.0059,-0.03,622,160,48,112,30.0,175767.84,-39483.75,15.58,,27.69,2283648.3799999994,-315009.51,401.47,0.75,0.79,0.0124,0.03
PLZL,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",1,378.229,"{""obv_ema_window"":22,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,739,97,38,59,39.18,2630243.13,-680964.5,19.99,,23.61,15755685.0,-5904093.599999996,5977.23,1.49,1.77,0.0174,0.11,141,19,5,13,26.32,93427.04,-16253.05,8.11,,7.52,229152.0,-43201.59999999995,25.58,1.05,0.95,0.0091,0.13,880,116,43,72,37.07,3710099.35,-798931.19,18.65,,23.61,21494431.5,-5904093.599999996,10201.12,1.52,1.79,0.0167,0.11
PLZL,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",2,378.229,"{""obv_ema_window"":22,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,739,97,38,59,39.18,2630243.13,-680964.5,19.99,,23.61,15755685.0,-5904093.599999996,5977.23,1.49,1.77,0.0174,0.11,141,19,5,13,26.32,93427.04,-16253.05,8.11,,7.52,229152.0,-43201.59999999995,25.58,1.05,0.95,0.0091,0.13,880,116,43,72,37.07,3710099.35,-798931.19,18.65,,23.61,21494431.5,-5904093.599999996,10201.12,1.52,1.79,0.0167,0.11
PLZL,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",3,378.229,"{""obv_ema_window"":22,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,739,97,38,59,39.18,2630243.13,-680964.5,19.99,,23.61,15755685.0,-5904093.599999996,5977.23,1.49,1.77,0.0174,0.11,141,19,5,13,26.32,93427.04,-16253.05,8.11,,7.52,229152.0,-43201.59999999995,25.58,1.05,0.95,0.0091,0.13,880,116,43,72,37.07,3710099.35,-798931.19,18.65,,23.61,21494431.5,-5904093.599999996,10201.12,1.52,1.79,0.0167,0.11
PLZL,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",4,378.229,"{""obv_ema_window"":22,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,739,97,38,59,39.18,2630243.13,-680964.5,19.99,,23.61,15755685.0,-5904093.599999996,5977.23,1.49,1.77,0.0174,0.11,141,19,5,13,26.32,93427.04,-16253.05,8.11,,7.52,229152.0,-43201.59999999995,25.58,1.05,0.95,0.0091,0.13,880,116,43,72,37.07,3710099.35,-798931.19,18.65,,23.61,21494431.5,-5904093.599999996,10201.12,1.52,1.79,0.0167,0.11
PLZL,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",5,366.748,"{""obv_ema_window"":21,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,774,104,42,62,40.38,2314662.96,-597857.38,18.43,,24.65,15320629.5,-5507319.599999996,6014.87,1.5,1.8,0.0173,0.11,141,19,5,13,26.32,93427.04,-16253.05,8.11,,7.52,229152.0,-43201.59999999995,25.58,1.05,0.95,0.0091,0.13,915,123,47,75,38.21,3344035.87,-726943.89,17.41,,24.65,21627452.0,-5507319.599999996,10264.89,1.53,1.82,0.0166,0.1
GMKN,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",1,7.329,"{""obv_ema_window"":5,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,864,432,156,276,36.11,87411.07,-36613.16,4.74,,35.89,600364.6599999999,-639117.5,353.09,0.75,0.78,0.0137,0.03,142,71,18,53,25.35,26604.2,-14726.96,3.15,,39.81,89315.66000000008,-47560.92000000005,-30.17,-1.0,-1.08,0.0125,-0.03,1006,503,174,329,34.59,89605.48,-41120.35,4.53,,44.5,600364.6599999999,-639117.5,206.28,0.52,0.55,0.0135,0.02
GMKN,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",2,2.801,"{""obv_ema_window"":23,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,356,178,56,122,31.46,105485.27,-34378.36,11.71,,33.58,868197.6000000003,-217431.9599999998,171.3,0.55,0.56,0.0129,0.02,52,26,9,17,34.62,55918.03,-21466.52,8.5,,21.8,197362.43999999997,-57915.60000000006,13.83,0.47,0.54,0.0138,0.03,408,204,65,139,31.86,114036.61,-37541.2,11.44,,35.51,868197.6000000003,-217431.9599999998,219.42,0.55,0.57,0.0131,0.02
GMKN,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",3,2.461,"{""obv_ema_window"":22,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,380,190,62,128,32.63,91938.93,-32678.4,10.92,,31.88,783016.2000000003,-201751.5599999998,151.74,0.52,0.53,0.0128,0.02,52,26,9,17,34.62,55918.03,-21466.52,8.5,,21.8,197362.43999999997,-57915.60000000006,13.83,0.47,0.54,0.0138,0.03,432,216,71,145,32.87,99956.18,-35400.3,10.75,,34.66,783016.2000000003,-201751.5599999998,196.38,0.52,0.54,0.013,0.02
GMKN,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",4,2.461,"{""obv_ema_window"":22,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,380,190,62,128,32.63,91938.93,-32678.4,10.92,,31.88,783016.2000000003,-201751.5599999998,151.74,0.52,0.53,0.0128,0.02,52,26,9,17,34.62,55918.03,-21466.52,8.5,,21.8,197362.43999999997,-57915.60000000006,13.83,0.47,0.54,0.0138,0.03,432,216,71,145,32.87,99956.18,-35400.3,10.75,,34.66,783016.2000000003,-201751.5599999998,196.38,0.52,0.54,0.013,0.02
GMKN,obv,1D,False,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",5,2.461,"{""obv_ema_window"":22,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,380,190,62,128,32.63,91938.93,-32678.4,10.92,,31.88,783016.2000000003,-201751.5599999998,151.74,0.52,0.53,0.0128,0.02,52,26,9,17,34.62,55918.03,-21466.52,8.5,,21.8,197362.43999999997,-57915.60000000006,13.83,0.47,0.54,0.0138,0.03,432,216,71,145,32.87,99956.18,-35400.3,10.75,,34.66,783016.2000000003,-201751.5599999998,196.38,0.52,0.54,0.013,0.02
VKCO,obv,1h,True,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",1,3.627,"{""obv_ema_window"":30,""confirmation_bars"":4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2431,679,243,425,35.79,81537.01,-33797.45,1.64,39.33,52.13,979138.6000000001,-628056.0,544.96,0.89,1.05,0.0107,0.02,1594,445,136,306,30.56,21750.36,-8828.63,1.06,25.42,29.68,102151.40000000008,-65614.90000000007,25.65,0.37,0.48,0.0053,0.01,4025,1124,379,731,33.72,101672.37,-43152.27,1.41,33.9,52.13,979138.6000000001,-628056.0,698.95,0.72,0.87,0.009,0.01
VKCO,obv,1h,True,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",2,3.627,"{""obv_ema_window"":30,""confirmation_bars"":4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2431,679,243,425,35.79,81537.01,-33797.45,1.64,39.33,52.13,979138.6000000001,-628056.0,544.96,0.89,1.05,0.0107,0.02,1594,445,136,306,30.56,21750.36,-8828.63,1.06,25.42,29.68,102151.40000000008,-65614.90000000007,25.65,0.37,0.48,0.0053,0.01,4025,1124,379,731,33.72,101672.37,-43152.27,1.41,33.9,52.13,979138.6000000001,-628056.0,698.95,0.72,0.87,0.009,0.01
VKCO,obv,1h,True,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",3,3.627,"{""obv_ema_window"":30,""confirmation_bars"":4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2431,679,243,425,35.79,81537.01,-33797.45,1.64,39.33,52.13,979138.6000000001,-628056.0,544.96,0.89,1.05,0.0107,0.02,1594,445,136,306,30.56,21750.36,-8828.63,1.06,25.42,29.68,102151.40000000008,-65614.90000000007,25.65,0.37,0.48,0.0053,0.01,4025,1124,379,731,33.72,101672.37,-43152.27,1.41,33.9,52.13,979138.6000000001,-628056.0,698.95,0.72,0.87,0.009,0.01
VKCO,obv,1h,True,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",4,3.627,"{""obv_ema_window"":30,""confirmation_bars"":4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2431,679,243,425,35.79,81537.01,-33797.45,1.64,39.33,52.13,979138.6000000001,-628056.0,544.96,0.89,1.05,0.0107,0.02,1594,445,136,306,30.56,21750.36,-8828.63,1.06,25.42,29.68,102151.40000000008,-65614.90000000007,25.65,0.37,0.48,0.0053,0.01,4025,1124,379,731,33.72,101672.37,-43152.27,1.41,33.9,52.13,979138.6000000001,-628056.0,698.95,0.72,0.87,0.009,0.01
VKCO,obv,1h,True,Bayesian_TPE,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}",5,3.627,"{""obv_ema_window"":30,""confirmation_bars"":4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2431,679,243,425,35.79,81537.01,-33797.45,1.64,39.33,52.13,979138.6000000001,-628056.0,544.96,0.89,1.05,0.0107,0.02,1594,445,136,306,30.56,21750.36,-8828.63,1.06,25.42,29.68,102151.40000000008,-65614.90000000007,25.65,0.37,0.48,0.0053,0.01,4025,1124,379,731,33.72,101672.37,-43152.27,1.41,33.9,52.13,979138.6000000001,-628056.0,698.95,0.72,0.87,0.009,0.01
