ticker,strategy_type,timeframe,method,trial_number,composite_score,param_doji_tol,param_wick_body_ratio,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
GAZP,hammerdoji,1D,Bayesian_TPE,0,0.037,0.09,3.4000000000000004,True,16.27,0.195,0.331,85.53,137,42.34,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.09,""wick_body_ratio"":3.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,319.0,137.0,58.0,77.0,42.34,41558.25,-29190.36,29.2,,85.53,227328.71000000005,-186471.20000000007,16.27,0.19,0.33,0.0196,0.0,47.0,23.0,12.0,11.0,52.17,37116.71,-66072.32,20.35,,54.24,205726.49999999985,-321323.6400000001,-28.14,-0.52,-0.73,0.019,-0.02,366.0,159.0,69.0,88.0,43.4,41564.51,-34799.65,28.14,,85.53,230637.59999999983,-360186.9200000001,-19.44,0.1,0.16,0.0195,0.0
GAZP,hammerdoji,1D,Bayesian_TPE,1,0.068,0.05,1.8,False,-45.45,-0.094,-0.091,63.24,92,45.65,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.05,""wick_body_ratio"":1.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,381.0,92.0,42.0,50.0,45.65,46032.41,-47756.38,24.49,,63.24,311652.0,-374758.6,-45.45,-0.09,-0.09,0.0158,-0.0,35.0,8.0,3.0,5.0,37.5,135161.09,-85453.36,31.12,,37.34,328079.0099999999,-335908.00000000006,-2.18,0.07,0.07,0.0156,0.0,416.0,99.0,44.0,55.0,44.44,48342.04,-47500.64,25.34,,63.24,311652.0,-374758.6,-48.55,-0.08,-0.08,0.0158,-0.0
GAZP,hammerdoji,1D,Bayesian_TPE,2,0.575,0.13,2.9000000000000004,False,74.67,0.338,0.445,43.93,101,51.49,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":2.9000000000000004,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,445.0,101.0,52.0,49.0,51.49,54693.49,-42802.4,22.64,,43.93,460312.38,-402078.1999999999,74.67,0.34,0.44,0.0139,0.01,59.0,17.0,11.0,6.0,64.71,48080.04,-98055.64,15.88,,43.74,211912.28999999983,-326426.0400000001,-5.95,-0.02,-0.03,0.0159,-0.0,504.0,117.0,62.0,55.0,52.99,59226.14,-56147.57,21.91,,43.93,460312.38,-549741.0800000001,58.39,0.27,0.34,0.0142,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,3,0.048,0.17,1.9,False,-34.22,-0.072,-0.078,51.51,147,50.34,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.17,""wick_body_ratio"":1.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,659.0,147.0,74.0,73.0,50.34,33775.04,-38926.03,13.95,,51.51,366829.74,-370392.3000000001,-34.22,-0.07,-0.08,0.0136,-0.0,86.0,24.0,16.0,8.0,66.67,39216.47,-76756.72,10.33,,33.64,194120.4399999999,-328952.68000000017,1.34,0.15,0.16,0.0149,0.01,745.0,171.0,90.0,81.0,52.63,32356.43,-40067.81,13.44,,58.32,366829.74,-370392.3000000001,-33.34,-0.04,-0.04,0.0137,-0.0
GAZP,hammerdoji,1D,Bayesian_TPE,4,0.005,0.08,2.6,True,-42.61,-0.011,-0.019,92.05,151,38.41,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":2.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,343.0,151.0,58.0,91.0,38.41,23698.07,-19786.49,26.5,,92.05,162196.31999999986,-186285.80000000008,-42.61,-0.01,-0.02,0.0197,-0.0,41.0,25.0,12.0,13.0,48.0,37529.51,-57336.04,18.72,,52.67,205726.49999999985,-321323.6400000001,-29.5,-0.54,-0.84,0.0193,-0.02,384.0,175.0,69.0,104.0,39.43,23232.97,-21278.64,25.58,,92.05,162196.31999999986,-186285.80000000008,-60.99,-0.09,-0.15,0.0196,-0.0
GAZP,hammerdoji,1D,Bayesian_TPE,5,0.049,0.14,1.7,False,-38.62,-0.081,-0.091,63.36,146,49.32,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,635.0,146.0,72.0,74.0,49.32,26919.85,-31411.67,15.34,,63.36,193327.50000000003,-257797.50000000003,-38.62,-0.08,-0.09,0.0144,-0.0,76.0,21.0,12.0,9.0,57.14,47147.06,-65419.58,12.81,,39.95,215697.78999999983,-331953.6400000001,-2.3,0.07,0.08,0.016,0.0,711.0,166.0,83.0,83.0,50.0,27120.25,-32202.79,15.16,,63.36,193327.50000000003,-257797.50000000003,-42.19,-0.07,-0.08,0.0147,-0.0
GAZP,hammerdoji,1D,Bayesian_TPE,6,0.639,0.11,3.1,False,85.38,0.363,0.474,48.53,91,49.45,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":3.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,390.0,91.0,45.0,46.0,49.45,61639.0,-41738.86,25.08,,48.53,451915.52,-355373.92,85.38,0.36,0.47,0.0139,0.01,57.0,17.0,11.0,6.0,64.71,49319.4,-98147.5,15.47,,43.74,211912.28999999983,-326426.0400000001,-4.64,0.01,0.01,0.0159,0.0,447.0,107.0,55.0,52.0,51.4,66850.85,-57162.83,23.85,,48.53,451915.52,-583416.9200000002,70.43,0.3,0.38,0.0141,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,7,0.18,0.13,1.5,True,-74.32,-0.224,-0.336,92.4,311,51.13,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,675.0,311.0,159.0,150.0,51.13,12327.6,-18022.2,12.86,,92.4,162196.31999999986,-140140.20000000013,-74.32,-0.22,-0.34,0.0204,-0.0,81.0,43.0,23.0,20.0,53.49,33635.1,-43768.9,10.88,,45.86,209401.49999999985,-332166.2400000001,-10.18,-0.07,-0.1,0.0189,-0.0,756.0,353.0,181.0,170.0,51.27,11836.18,-17176.32,12.68,,92.4,162196.31999999986,-140140.20000000013,-77.76,-0.21,-0.32,0.0202,-0.0
GAZP,hammerdoji,1D,Bayesian_TPE,8,0.018,0.04,3.4000000000000004,True,-50.0,-0.031,-0.046,86.88,87,34.48,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.04,""wick_body_ratio"":3.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,190.0,87.0,30.0,57.0,34.48,45878.91,-32918.15,45.98,,86.88,192720.0,-198466.13999999996,-50.0,-0.03,-0.05,0.0206,-0.0,20.0,11.0,7.0,4.0,63.64,71089.96,-122567.37,42.55,,46.91,328079.0099999999,-340585.20000000007,0.74,0.16,0.23,0.0189,0.01,210.0,97.0,36.0,61.0,37.11,44397.53,-34633.76,46.13,,86.88,234374.39999999997,-198466.13999999996,-51.43,-0.02,-0.02,0.0204,-0.0
GAZP,hammerdoji,1D,Bayesian_TPE,9,0.514,0.08,1.7,True,-91.71,-0.543,-0.802,96.83,225,41.78,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,482.0,225.0,94.0,129.0,41.78,9801.66,-14251.69,17.78,,96.83,162196.31999999986,-146076.68000000002,-91.71,-0.54,-0.8,0.0204,-0.01,53.0,29.0,15.0,14.0,51.72,35359.73,-57272.8,16.14,,50.95,209401.49999999985,-332166.2400000001,-27.14,-0.5,-0.69,0.0189,-0.02,535.0,253.0,108.0,143.0,42.69,8895.76,-13304.23,17.69,,96.83,162196.31999999986,-146076.68000000002,-94.18,-0.55,-0.8,0.0202,-0.01
GAZP,hammerdoji,1D,Bayesian_TPE,10,0.163,0.2,3.0,False,29.19,0.214,0.257,38.43,131,54.96,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.2,""wick_body_ratio"":3.0,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,602.0,131.0,72.0,59.0,54.96,52226.84,-58787.73,15.62,,38.43,509718.0,-671202.5,29.19,0.21,0.26,0.0131,0.01,86.0,24.0,15.0,9.0,62.5,41247.64,-73385.33,10.46,,38.7,194120.4399999999,-328952.68000000017,-4.18,0.01,0.01,0.015,0.0,688.0,155.0,87.0,68.0,56.13,52409.72,-63554.44,14.82,,49.77,509718.0,-671202.5,23.79,0.18,0.21,0.0133,0.0
GAZP,hammerdoji,1D,Bayesian_TPE,11,0.619,0.12,2.8,False,79.55,0.35,0.452,44.97,102,50.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.12,""wick_body_ratio"":2.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,433.0,102.0,51.0,51.0,50.0,54137.59,-38539.11,21.81,,44.97,459416.16,-392967.0,79.55,0.35,0.45,0.0139,0.01,58.0,17.0,11.0,6.0,64.71,49319.4,-98147.5,15.47,,43.74,211912.28999999983,-326426.0400000001,-4.64,0.01,0.01,0.0159,0.0,491.0,118.0,61.0,57.0,51.69,59601.55,-52366.82,21.14,,44.97,459416.16,-565090.8000000002,65.08,0.29,0.36,0.0141,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,12,0.076,0.1,2.3,False,21.67,0.189,0.216,53.9,103,49.51,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":2.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,432.0,103.0,51.0,52.0,49.51,48006.86,-42916.91,21.08,,53.9,400391.04,-362588.7,21.67,0.19,0.22,0.0138,0.0,58.0,17.0,10.0,7.0,58.82,45557.82,-74777.88,13.47,,42.25,211912.28999999983,-326426.0400000001,-6.79,-0.05,-0.05,0.0156,-0.0,490.0,119.0,60.0,59.0,50.42,48984.55,-48231.82,20.23,,53.9,400391.04,-382892.6000000001,9.34,0.14,0.16,0.0141,0.0
GAZP,hammerdoji,1D,Bayesian_TPE,13,0.241,0.16,3.0,False,43.26,0.258,0.325,46.33,110,50.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":3.0,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,510.0,110.0,55.0,55.0,50.0,53464.23,-45599.56,19.26,,46.33,470998.08,-536045.74,43.26,0.26,0.33,0.0135,0.01,73.0,19.0,12.0,7.0,63.16,47493.57,-90861.37,13.58,,42.67,220316.09999999995,-334511.48000000016,-6.61,-0.04,-0.04,0.0159,-0.0,583.0,128.0,66.0,62.0,51.56,55700.24,-54619.76,18.62,,46.33,470998.08,-536045.74,28.98,0.2,0.24,0.0138,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,14,0.264,0.11,2.6,False,49.96,0.276,0.353,52.19,100,49.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":2.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,426.0,100.0,49.0,51.0,49.0,47721.02,-36053.13,21.6,,52.19,367476.48,-341407.5,49.96,0.28,0.35,0.0136,0.01,59.0,18.0,11.0,7.0,61.11,50071.92,-79492.55,13.94,,41.32,211912.28999999983,-326426.0400000001,-0.57,0.11,0.12,0.0156,0.0,485.0,117.0,59.0,58.0,50.43,52217.3,-45573.22,20.67,,52.19,367476.48,-471972.0000000001,43.76,0.24,0.29,0.0139,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,15,-0.012,0.06,2.3,False,-7.0,0.101,0.098,60.66,79,46.84,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.06,""wick_body_ratio"":2.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,326.0,79.0,37.0,42.0,46.84,54863.37,-49999.13,28.62,,60.66,306091.52,-363610.6,-7.0,0.1,0.1,0.0159,0.0,34.0,11.0,4.0,7.0,36.36,33139.49,-52105.31,15.36,,39.02,78611.19000000003,-272000.44000000006,-23.22,-0.72,-0.56,0.0124,-0.02,360.0,89.0,40.0,49.0,44.94,52885.18,-49530.82,27.38,,60.66,306091.52,-363610.6,-31.16,0.0,0.0,0.0155,0.0
GAZP,hammerdoji,1D,Bayesian_TPE,16,0.372,0.16,3.2,False,57.05,0.297,0.374,45.57,107,52.34,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":3.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,496.0,107.0,56.0,51.0,52.34,55463.72,-49715.38,19.79,,45.57,502021.08,-545878.22,57.05,0.3,0.37,0.0135,0.01,73.0,19.0,12.0,7.0,63.16,47493.57,-90861.37,13.58,,42.67,220316.09999999995,-334511.48000000016,-6.61,-0.04,-0.04,0.0159,-0.0,569.0,125.0,67.0,58.0,53.6,58395.28,-60319.85,19.06,,45.57,502021.08,-545878.22,41.39,0.23,0.28,0.0138,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,17,0.465,0.12,2.7,False,65.55,0.317,0.409,44.65,103,50.49,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.12,""wick_body_ratio"":2.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,439.0,103.0,52.0,51.0,50.49,49625.86,-37745.56,21.4,,44.65,422395.38,-395196.6,65.55,0.32,0.41,0.0137,0.01,59.0,18.0,11.0,7.0,61.11,49317.34,-84176.47,15.39,,43.74,211912.28999999983,-326426.0400000001,-4.67,0.01,0.01,0.016,0.0,498.0,120.0,62.0,58.0,51.67,54628.57,-49405.72,20.73,,44.65,422395.38,-521040.08000000013,52.14,0.26,0.32,0.0141,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,18,-0.014,0.07,2.3,False,-20.97,0.042,0.041,62.71,81,41.98,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.07,""wick_body_ratio"":2.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,355.0,81.0,34.0,47.0,41.98,51170.82,-41479.65,28.19,,62.71,265330.24,-314094.9,-20.97,0.04,0.04,0.0159,0.0,39.0,13.0,6.0,7.0,46.15,28997.95,-55597.24,15.69,,39.02,78611.19000000003,-272000.44000000006,-21.52,-0.59,-0.52,0.0134,-0.02,394.0,93.0,39.0,54.0,41.94,47281.82,-41593.61,26.82,,62.71,265330.24,-314094.9,-40.21,-0.04,-0.04,0.0156,-0.0
GAZP,hammerdoji,1D,Bayesian_TPE,19,0.39,0.19,3.2,False,51.03,0.282,0.34,36.89,126,55.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.19,""wick_body_ratio"":3.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,571.0,126.0,70.0,56.0,55.56,54995.99,-59632.72,16.13,,36.89,521532.0,-618491.6100000001,51.03,0.28,0.34,0.0131,0.01,81.0,22.0,15.0,7.0,68.18,38655.96,-90737.53,11.5,,38.7,194120.4399999999,-328952.68000000017,-5.53,-0.03,-0.03,0.015,-0.0,652.0,148.0,85.0,63.0,57.43,55593.62,-68233.32,15.44,,45.8,521532.0,-618491.6100000001,42.68,0.24,0.28,0.0134,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,20,-0.016,0.03,2.8,False,-13.6,0.061,0.058,52.84,47,42.55,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.03,""wick_body_ratio"":2.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,205.0,47.0,20.0,27.0,42.55,73392.42,-59400.03,46.13,,52.84,384318.0,-445361.00000000006,-13.6,0.06,0.06,0.0147,0.0,17.0,4.0,2.0,2.0,50.0,199416.93,-137769.9,84.75,,34.53,328079.0099999999,-236605.00000000015,12.33,0.4,0.5,0.0171,0.02,222.0,50.0,21.0,29.0,42.0,84241.11,-63218.47,50.28,,52.84,404975.99999999994,-445361.00000000006,-6.43,0.1,0.1,0.015,0.0
GAZP,hammerdoji,1D,Bayesian_TPE,21,0.424,0.14,2.9000000000000004,False,63.13,0.311,0.404,46.33,106,50.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":2.9000000000000004,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,472.0,106.0,53.0,53.0,50.0,54284.1,-42373.13,20.82,,46.33,450591.84,-455542.30999999994,63.13,0.31,0.4,0.0137,0.01,62.0,18.0,12.0,6.0,66.67,46029.13,-98361.14,15.28,,43.74,211912.28999999983,-326426.0400000001,-3.78,0.03,0.04,0.016,0.0,534.0,123.0,64.0,59.0,52.03,57612.34,-53795.8,20.24,,46.33,450591.84,-513386.4800000001,51.32,0.26,0.32,0.014,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,22,0.698,0.11,3.2,False,89.47,0.373,0.485,47.8,89,49.44,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":3.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,384.0,89.0,44.0,45.0,49.44,64039.13,-42732.91,25.46,,47.8,458304.0,-355373.92,89.47,0.37,0.48,0.0139,0.01,57.0,17.0,11.0,6.0,64.71,49319.4,-98147.5,15.47,,43.74,211912.28999999983,-326426.0400000001,-4.64,0.01,0.01,0.0159,0.0,441.0,105.0,54.0,51.0,51.43,69272.68,-58798.56,24.15,,47.8,458304.0,-596300.4800000001,74.2,0.31,0.38,0.0141,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,23,0.698,0.11,3.2,False,89.47,0.373,0.485,47.8,89,49.44,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":3.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,384.0,89.0,44.0,45.0,49.44,64039.13,-42732.91,25.46,,47.8,458304.0,-355373.92,89.47,0.37,0.48,0.0139,0.01,57.0,17.0,11.0,6.0,64.71,49319.4,-98147.5,15.47,,43.74,211912.28999999983,-326426.0400000001,-4.64,0.01,0.01,0.0159,0.0,441.0,105.0,54.0,51.0,51.43,69272.68,-58798.56,24.15,,47.8,458304.0,-596300.4800000001,74.2,0.31,0.38,0.0141,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,24,0.618,0.1,3.5,False,77.31,0.348,0.45,43.55,81,50.62,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":3.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,345.0,81.0,41.0,40.0,50.62,65313.03,-47619.42,27.73,,43.55,488024.32,-377145.84,77.31,0.35,0.45,0.0136,0.01,51.0,14.0,8.0,6.0,57.14,56512.93,-89852.24,18.43,,44.55,211912.28999999983,-326426.0400000001,-8.7,-0.1,-0.1,0.0158,-0.0,396.0,94.0,48.0,46.0,51.06,70562.91,-61443.01,26.71,,44.55,488024.32,-558032.4800000001,56.06,0.27,0.33,0.0139,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,25,0.681,0.1,3.2,False,82.07,0.36,0.465,43.41,85,48.24,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":3.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,358.0,85.0,41.0,44.0,48.24,64630.65,-41572.64,26.0,,43.41,485177.28,-366698.83,82.07,0.36,0.47,0.0135,0.01,53.0,15.0,9.0,6.0,60.0,49789.56,-89825.74,16.47,,44.55,211912.28999999983,-326426.0400000001,-9.08,-0.11,-0.12,0.0157,-0.0,411.0,99.0,49.0,50.0,49.49,68796.95,-55504.82,24.89,,44.55,485177.28,-572999.5200000001,59.58,0.28,0.34,0.0138,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,26,0.078,0.09,3.3,True,29.6,0.226,0.385,85.36,143,43.36,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.09,""wick_body_ratio"":3.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,323.0,143.0,62.0,79.0,43.36,41301.33,-28667.25,27.97,,85.36,240096.78000000003,-186471.20000000007,29.6,0.23,0.39,0.0196,0.01,48.0,25.0,13.0,12.0,52.0,34008.23,-60794.9,18.72,,54.24,205726.49999999985,-321323.6400000001,-28.74,-0.53,-0.75,0.019,-0.02,371.0,167.0,74.0,91.0,44.31,41440.1,-34903.64,26.8,,85.36,257060.15999999983,-401473.8400000001,-10.97,0.12,0.2,0.0195,0.0
GAZP,hammerdoji,1D,Bayesian_TPE,27,0.618,0.1,3.5,False,77.31,0.348,0.45,43.55,81,50.62,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":3.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,345.0,81.0,41.0,40.0,50.62,65313.03,-47619.42,27.73,,43.55,488024.32,-377145.84,77.31,0.35,0.45,0.0136,0.01,51.0,14.0,8.0,6.0,57.14,56512.93,-89852.24,18.43,,44.55,211912.28999999983,-326426.0400000001,-8.7,-0.1,-0.1,0.0158,-0.0,396.0,94.0,48.0,46.0,51.06,70562.91,-61443.01,26.71,,44.55,488024.32,-558032.4800000001,56.06,0.27,0.33,0.0139,0.01
GAZP,hammerdoji,1D,Bayesian_TPE,28,0.607,0.14,3.2,False,78.97,0.35,0.453,45.57,102,52.94,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":3.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,454.0,102.0,54.0,48.0,52.94,56511.51,-47123.03,21.61,,45.57,480649.68,-464233.52,78.97,0.35,0.45,0.0137,0.01,62.0,18.0,12.0,6.0,66.67,46029.13,-98361.14,15.28,,43.74,211912.28999999983,-326426.0400000001,-3.78,0.03,0.04,0.016,0.0,516.0,119.0,65.0,54.0,54.62,60622.21,-60745.15,20.89,,45.57,480649.68,-563262.4400000002,66.02,0.29,0.36,0.0141,0.01
