ticker,strategy_type,timeframe,method,trial_number,composite_score,param_lookback,param_pivot_window,param_min_touches,param_tolerance_atr_mult,param_cluster_atr_mult,param_confirmation_bars,param_cooldown_bars,param_retest_window,param_cancel_atr_mult,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
GAZP,retest_pivot,1D,Bayesian_TPE,0,0.587,175,12,4,0.8500000000000001,0.4,1,4,36,1.7000000000000002,True,75.38,0.359,0.243,46.13,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":175,""pivot_window"":12,""min_touches"":4,""tolerance_atr_mult"":0.8500000000000001,""cluster_atr_mult"":0.4,""confirmation_bars"":1,""cooldown_bars"":4,""retest_window"":36,""cancel_atr_mult"":1.7000000000000002,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,13.0,1.0,1.0,0.0,100.0,753770.24,0.0,1297.0,,46.13,753770.2399999999,753770.2399999999,75.38,0.36,0.24,0.0127,0.01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,16.0,1.0,1.0,0.0,100.0,753770.24,0.0,1297.0,,46.13,753770.2399999999,753770.2399999999,75.38,0.33,0.21,0.0118,0.01
GAZP,retest_pivot,1D,Bayesian_TPE,1,0.034,294,11,2,0.45,0.45,1,12,23,1.1,True,-35.88,-0.051,-0.043,54.07,23,34.78,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":294,""pivot_window"":11,""min_touches"":2,""tolerance_atr_mult"":0.45,""cluster_atr_mult"":0.45,""confirmation_bars"":1,""cooldown_bars"":12,""retest_window"":23,""cancel_atr_mult"":1.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,81.0,23.0,8.0,15.0,34.78,92645.61,-73328.19,80.65,,54.07,404019.96,-320219.80000000005,-35.88,-0.05,-0.04,0.0148,-0.0,16.0,3.0,2.0,1.0,66.67,34163.75,-3948.75,77.0,,32.29,60932.480000000025,-3948.750000000025,6.44,0.28,0.28,0.0144,0.01,97.0,26.0,10.0,16.0,38.46,78498.14,-68903.44,80.23,,56.15,404019.96,-320219.80000000005,-31.75,-0.01,-0.01,0.0148,-0.0
GAZP,retest_pivot,1D,Bayesian_TPE,2,0.243,158,6,3,1.0,0.45,2,13,11,1.7000000000000002,True,40.37,0.262,0.192,43.53,19,57.89,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":158,""pivot_window"":6,""min_touches"":3,""tolerance_atr_mult"":1.0,""cluster_atr_mult"":0.45,""confirmation_bars"":2,""cooldown_bars"":13,""retest_window"":11,""cancel_atr_mult"":1.7000000000000002,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,69.0,19.0,11.0,8.0,57.89,103102.83,-91299.58,83.42,,43.53,597685.6599999999,-363388.35,40.37,0.26,0.19,0.0119,0.01,16.0,5.0,3.0,2.0,60.0,124067.08,-141952.81,56.0,,29.3,324791.87999999995,-236675.1199999999,8.83,0.34,0.4,0.0139,0.02,85.0,24.0,14.0,10.0,58.33,118329.54,-112892.8,77.71,,43.53,597685.6599999999,-363388.35,52.77,0.27,0.22,0.0122,0.01
GAZP,retest_pivot,1D,Bayesian_TPE,3,0.0,290,12,5,0.55,0.35,3,10,13,1.5,False,0.0,0.0,0.0,0.0,0,0.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":290,""pivot_window"":12,""min_touches"":5,""tolerance_atr_mult"":0.55,""cluster_atr_mult"":0.35,""confirmation_bars"":3,""cooldown_bars"":10,""retest_window"":13,""cancel_atr_mult"":1.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,
GAZP,retest_pivot,1D,Bayesian_TPE,4,0.066,152,9,3,0.75,0.8,1,20,34,2.4000000000000004,True,-45.63,-0.102,-0.07,70.51,12,16.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":152,""pivot_window"":9,""min_touches"":3,""tolerance_atr_mult"":0.75,""cluster_atr_mult"":0.8,""confirmation_bars"":1,""cooldown_bars"":20,""retest_window"":34,""cancel_atr_mult"":2.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,47.0,12.0,2.0,9.0,16.67,360304.43,-130764.83,131.83,,70.51,714930.2199999999,-493495.1999999999,-45.63,-0.1,-0.07,0.0153,-0.0,9.0,2.0,0.0,2.0,0.0,0.0,-13076.42,38.5,,9.54,-9739.79999999993,-16413.040000000034,-2.62,-0.22,-0.15,0.0041,-0.01,56.0,14.0,2.0,12.0,14.29,360304.43,-102665.61,130.14,,74.13,714930.2199999999,-493495.1999999999,-51.14,-0.11,-0.08,0.0152,-0.0
GAZP,retest_pivot,1D,Bayesian_TPE,5,0.005,285,3,2,0.3,0.6000000000000001,2,7,35,1.2000000000000002,False,-34.91,-0.009,-0.008,57.96,20,40.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":285,""pivot_window"":3,""min_touches"":2,""tolerance_atr_mult"":0.3,""cluster_atr_mult"":0.6000000000000001,""confirmation_bars"":2,""cooldown_bars"":7,""retest_window"":35,""cancel_atr_mult"":1.2000000000000002,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,84.0,20.0,8.0,12.0,40.0,81379.73,-83341.5,96.2,,57.96,436939.58,-387470.61,-34.91,-0.01,-0.01,0.0167,-0.0,16.0,3.0,2.0,1.0,66.67,14286.26,-261460.56,66.67,,31.18,22882.02000000003,-261460.56000000008,-23.29,-0.66,-0.58,0.0133,-0.03,100.0,23.0,10.0,13.0,43.48,66963.46,-90022.23,92.35,,59.34,436939.58,-387470.61,-50.07,-0.08,-0.06,0.0163,-0.0
GAZP,retest_pivot,1D,Bayesian_TPE,6,0.036,128,11,2,1.2,1.0,1,3,35,1.9,False,12.98,0.167,0.142,59.81,25,40.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":128,""pivot_window"":11,""min_touches"":2,""tolerance_atr_mult"":1.2,""cluster_atr_mult"":1.0,""confirmation_bars"":1,""cooldown_bars"":3,""retest_window"":35,""cancel_atr_mult"":1.9000000000000001,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,157.0,25.0,10.0,14.0,40.0,180318.26,-119525.09,76.2,,59.81,505639.50000000006,-1107563.6,12.98,0.17,0.14,0.0146,0.0,24.0,6.0,2.0,3.0,33.33,15340.54,-37336.16,36.83,,32.29,26391.689999999933,-69750.80000000003,-8.13,-0.01,-0.01,0.0165,-0.0,181.0,30.0,12.0,17.0,40.0,153059.17,-105869.6,71.37,,62.98,505639.50000000006,-1107563.6,3.69,0.14,0.13,0.0149,0.0
GAZP,retest_pivot,1D,Bayesian_TPE,7,0.711,114,6,2,1.1,0.8500000000000001,1,4,19,1.1,True,80.38,0.358,0.309,40.48,61,49.18,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":114,""pivot_window"":6,""min_touches"":2,""tolerance_atr_mult"":1.1,""cluster_atr_mult"":0.8500000000000001,""confirmation_bars"":1,""cooldown_bars"":4,""retest_window"":19,""cancel_atr_mult"":1.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,237.0,61.0,30.0,31.0,49.18,80779.24,-52612.13,30.8,,40.48,400803.92,-223222.5,79.24,0.36,0.31,0.0137,0.01,39.0,10.0,5.0,5.0,50.0,46790.13,-28792.58,17.1,,19.72,184782.60000000003,-103453.5,9.0,0.39,0.37,0.011,0.02,276.0,71.0,35.0,36.0,49.3,81220.85,-52473.23,28.87,,40.48,400803.92,-223222.5,95.37,0.36,0.31,0.0134,0.01
GAZP,retest_pivot,1D,Bayesian_TPE,8,0.009,278,7,2,0.95,1.0,2,16,25,1.5,True,3.43,0.12,0.091,47.19,36,47.22,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":278,""pivot_window"":7,""min_touches"":2,""tolerance_atr_mult"":0.95,""cluster_atr_mult"":1.0,""confirmation_bars"":2,""cooldown_bars"":16,""retest_window"":25,""cancel_atr_mult"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,102.0,36.0,17.0,19.0,47.22,44124.83,-37675.84,43.03,,47.19,177766.40000000002,-135576.0,3.43,0.12,0.09,0.0129,0.0,19.0,5.0,2.0,3.0,40.0,110330.82,-28939.64,33.6,,21.72,196461.80999999985,-47727.75,13.38,0.49,0.46,0.0122,0.03,121.0,41.0,19.0,22.0,46.34,51492.72,-36619.88,41.88,,47.19,203207.39999999985,-135576.0,17.27,0.17,0.13,0.0128,0.0
GAZP,retest_pivot,1D,Bayesian_TPE,9,0.039,121,3,4,0.55,0.75,3,7,22,2.0,True,-39.61,-0.059,-0.058,59.51,15,40.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":121,""pivot_window"":3,""min_touches"":4,""tolerance_atr_mult"":0.55,""cluster_atr_mult"":0.75,""confirmation_bars"":3,""cooldown_bars"":7,""retest_window"":22,""cancel_atr_mult"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,65.0,15.0,6.0,9.0,40.0,84282.95,-100204.24,165.47,,59.51,342231.36000000004,-534771.84,-39.61,-0.06,-0.06,0.0156,-0.0,10.0,3.0,2.0,1.0,66.67,14838.39,-83731.2,96.67,,36.21,28125.50999999989,-83731.19999999994,-5.41,-0.0,-0.0,0.0163,-0.0,75.0,18.0,8.0,10.0,44.44,65452.42,-95239.72,154.0,,59.51,342231.36000000004,-534771.84,-42.88,-0.05,-0.05,0.0157,-0.0
GAZP,retest_pivot,1D,Bayesian_TPE,10,1.11,203,5,3,1.2,1.2,1,7,18,0.6,False,98.01,0.442,0.478,39.02,50,36.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":203,""pivot_window"":5,""min_touches"":3,""tolerance_atr_mult"":1.2,""cluster_atr_mult"":1.2,""confirmation_bars"":1,""cooldown_bars"":7,""retest_window"":18,""cancel_atr_mult"":0.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,180.0,50.0,18.0,32.0,36.0,132757.73,-44048.33,35.28,,39.02,896633.1399999999,-181189.00000000015,98.01,0.44,0.48,0.0111,0.01,37.0,10.0,5.0,4.0,50.0,74407.02,-36684.01,24.4,,18.34,264067.28,-68667.22000000012,22.53,0.91,1.11,0.0139,0.07,217.0,59.0,22.0,36.0,37.29,141985.21,-47217.19,34.29,,39.02,896633.1399999999,-181189.00000000015,142.39,0.51,0.56,0.0115,0.02
GAZP,retest_pivot,1D,Bayesian_TPE,11,0.164,226,5,3,1.2,1.2,1,6,18,0.5,False,37.35,0.249,0.203,56.59,48,35.42,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":226,""pivot_window"":5,""min_touches"":3,""tolerance_atr_mult"":1.2,""cluster_atr_mult"":1.2,""confirmation_bars"":1,""cooldown_bars"":6,""retest_window"":18,""cancel_atr_mult"":0.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,185.0,48.0,17.0,31.0,35.42,151499.82,-71033.34,38.1,,56.59,995365.2799999998,-878426.24,37.35,0.25,0.2,0.0129,0.01,42.0,11.0,4.0,6.0,36.36,93166.69,-36347.13,24.73,,22.07,309848.07000000007,-71153.46000000012,15.46,0.71,0.9,0.0149,0.05,227.0,58.0,20.0,37.0,34.48,150983.65,-67319.4,36.34,,57.22,995365.2799999998,-878426.24,52.89,0.3,0.26,0.0132,0.01
GAZP,retest_pivot,1D,Bayesian_TPE,12,0.019,214,5,3,1.05,1.2,1,9,17,0.6,False,6.35,0.117,0.103,38.19,39,35.9,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":214,""pivot_window"":5,""min_touches"":3,""tolerance_atr_mult"":1.05,""cluster_atr_mult"":1.2,""confirmation_bars"":1,""cooldown_bars"":9,""retest_window"":17,""cancel_atr_mult"":0.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,136.0,39.0,14.0,24.0,35.9,82404.78,-45421.82,41.38,,38.19,562293.1599999999,-296620.79999999993,6.35,0.12,0.1,0.0104,0.0,31.0,8.0,5.0,3.0,62.5,64523.98,-77200.52,37.0,,27.78,242211.42,-139292.3000000001,9.1,0.34,0.44,0.0146,0.02,167.0,46.0,19.0,27.0,41.3,80007.39,-49649.39,41.89,,41.36,562293.1599999999,-296620.79999999993,17.96,0.16,0.15,0.0111,0.0
GAZP,retest_pivot,1D,Bayesian_TPE,13,0.038,246,9,4,1.1,0.95,2,5,17,0.9,False,12.66,0.161,0.128,53.77,7,42.86,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":246,""pivot_window"":9,""min_touches"":4,""tolerance_atr_mult"":1.1,""cluster_atr_mult"":0.95,""confirmation_bars"":2,""cooldown_bars"":5,""retest_window"":17,""cancel_atr_mult"":0.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,53.0,7.0,3.0,4.0,42.86,402419.16,-270153.9,251.71,,53.77,1014691.41,-862381.38,12.66,0.16,0.13,0.0134,0.0,11.0,2.0,1.0,1.0,50.0,28634.3,-12387.69,165.5,,35.44,28634.30000000013,-12387.690000000026,1.62,0.17,0.2,0.0164,0.01,64.0,9.0,4.0,5.0,44.44,309880.37,-218914.53,232.56,,55.4,1014691.41,-862381.38,14.49,0.16,0.14,0.0138,0.0
GAZP,retest_pivot,1D,Bayesian_TPE,14,0.411,193,5,2,0.8500000000000001,0.9000000000000001,1,3,20,0.8,True,62.08,0.311,0.26,46.93,68,47.06,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":193,""pivot_window"":5,""min_touches"":2,""tolerance_atr_mult"":0.8500000000000001,""cluster_atr_mult"":0.9000000000000001,""confirmation_bars"":1,""cooldown_bars"":3,""retest_window"":20,""cancel_atr_mult"":0.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,262.0,68.0,32.0,36.0,47.06,60505.0,-36537.08,25.6,,46.93,737793.3599999999,-193322.63999999996,62.08,0.31,0.26,0.0141,0.01,52.0,12.0,8.0,4.0,66.67,44436.5,-20953.43,15.08,,12.12,185776.48000000007,-35538.65999999984,27.17,0.8,0.86,0.0126,0.08,314.0,80.0,39.0,41.0,48.75,63849.86,-36238.78,24.14,,46.93,737793.3599999999,-193322.63999999996,100.44,0.36,0.31,0.0139,0.01
GAZP,retest_pivot,1D,Bayesian_TPE,15,-0.016,248,8,3,1.2,0.6000000000000001,2,9,29,1.1,False,-15.69,0.069,0.053,66.5,19,42.11,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":248,""pivot_window"":8,""min_touches"":3,""tolerance_atr_mult"":1.2,""cluster_atr_mult"":0.6000000000000001,""confirmation_bars"":2,""cooldown_bars"":9,""retest_window"":29,""cancel_atr_mult"":1.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,77.0,19.0,8.0,11.0,42.11,144653.86,-119463.93,101.58,,66.5,896186.72,-573813.8999999999,-15.69,0.07,0.05,0.0157,0.0,17.0,6.0,2.0,4.0,33.33,177182.99,-76196.9,43.83,,29.77,324791.87999999995,-236675.1199999999,4.96,0.24,0.28,0.0145,0.01,94.0,25.0,10.0,15.0,40.0,145601.5,-104739.01,87.72,,66.5,896186.72,-573813.8999999999,-11.51,0.09,0.07,0.0156,0.0
GAZP,retest_pivot,1D,Bayesian_TPE,16,-0.004,101,4,5,0.9000000000000001,1.1,1,15,29,0.8,False,-29.58,0.009,0.009,65.63,9,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":101,""pivot_window"":4,""min_touches"":5,""tolerance_atr_mult"":0.9000000000000001,""cluster_atr_mult"":1.1,""confirmation_bars"":1,""cooldown_bars"":15,""retest_window"":29,""cancel_atr_mult"":0.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,41.0,9.0,3.0,6.0,33.33,275123.58,-186862.74,266.56,,65.63,427253.82,-691195.5,-29.58,0.01,0.01,0.0163,0.0,9.0,3.0,1.0,2.0,33.33,6377.35,-74081.33,35.67,,16.42,6377.3500000000195,-114432.1000000001,-14.18,-0.88,-0.6,0.0063,-0.03,50.0,12.0,4.0,8.0,33.33,207465.35,-153188.55,208.83,,68.91,427253.82,-691195.5,-39.56,-0.04,-0.04,0.0154,-0.0
GAZP,retest_pivot,1D,Bayesian_TPE,17,0.009,169,7,2,1.05,0.6000000000000001,3,7,14,0.5,True,-28.12,-0.02,-0.014,62.65,30,40.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":169,""pivot_window"":7,""min_touches"":2,""tolerance_atr_mult"":1.05,""cluster_atr_mult"":0.6000000000000001,""confirmation_bars"":3,""cooldown_bars"":7,""retest_window"":14,""cancel_atr_mult"":0.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,107.0,30.0,12.0,18.0,40.0,84843.62,-72184.74,55.2,,62.65,477919.81999999995,-385160.43,-28.12,-0.02,-0.01,0.0138,-0.0,18.0,5.0,1.0,4.0,20.0,192195.12,-51567.95,37.2,,22.81,192195.1199999999,-114926.36999999988,-1.41,0.04,0.04,0.0112,0.0,125.0,35.0,13.0,22.0,37.14,88943.49,-65799.29,52.63,,62.65,477919.81999999995,-385160.43,-29.13,-0.01,-0.01,0.0135,-0.0
GAZP,retest_pivot,1D,Bayesian_TPE,18,-0.017,192,6,3,0.75,0.8500000000000001,2,5,27,1.3,True,-17.8,0.062,0.05,64.01,17,47.06,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":192,""pivot_window"":6,""min_touches"":3,""tolerance_atr_mult"":0.75,""cluster_atr_mult"":0.8500000000000001,""confirmation_bars"":2,""cooldown_bars"":5,""retest_window"":27,""cancel_atr_mult"":1.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,86.0,17.0,8.0,9.0,47.06,144446.05,-148177.88,122.88,,64.01,895709.75,-575181.85,-17.8,0.06,0.05,0.016,0.0,19.0,5.0,2.0,3.0,40.0,178163.34,-33844.26,39.2,,24.64,324791.87999999995,-50360.63999999996,25.48,0.77,0.75,0.013,0.04,105.0,22.0,10.0,12.0,45.45,144844.44,-118088.18,103.86,,64.01,895709.75,-575181.85,3.14,0.14,0.11,0.0156,0.0
GAZP,retest_pivot,1D,Bayesian_TPE,19,0.036,131,4,4,1.1,1.1,1,10,40,0.8,False,10.2,0.138,0.119,39.27,23,39.13,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":131,""pivot_window"":4,""min_touches"":4,""tolerance_atr_mult"":1.1,""cluster_atr_mult"":1.1,""confirmation_bars"":1,""cooldown_bars"":10,""retest_window"":40,""cancel_atr_mult"":0.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,102.0,23.0,9.0,14.0,39.13,108771.51,-62637.89,68.09,,39.27,302320.26000000007,-230013.53999999992,10.2,0.14,0.12,0.0107,0.0,29.0,9.0,5.0,4.0,55.56,77846.43,-60854.96,30.56,,24.15,306605.40000000014,-178871.4400000001,14.58,0.46,0.53,0.0152,0.03,131.0,32.0,14.0,18.0,43.75,100563.54,-63620.69,57.53,,39.27,337889.2500000002,-230013.53999999992,26.27,0.19,0.17,0.0114,0.01
GAZP,retest_pivot,1D,Bayesian_TPE,20,-0.015,237,8,2,0.65,1.1,1,8,10,1.0,True,-23.32,0.037,0.029,57.82,41,39.02,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":237,""pivot_window"":8,""min_touches"":2,""tolerance_atr_mult"":0.65,""cluster_atr_mult"":1.1,""confirmation_bars"":1,""cooldown_bars"":8,""retest_window"":10,""cancel_atr_mult"":1.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,146.0,41.0,16.0,25.0,39.02,100628.95,-73730.73,47.12,,57.82,467775.0700000001,-472130.1999999999,-23.32,0.04,0.03,0.0159,0.0,28.0,8.0,1.0,7.0,12.5,91631.88,-32836.76,30.25,,26.47,91631.87999999992,-62330.72999999999,-13.82,-0.43,-0.44,0.0111,-0.02,174.0,49.0,17.0,32.0,34.69,98842.34,-63109.83,44.37,,63.54,467775.0700000001,-472130.1999999999,-33.92,-0.01,-0.01,0.0154,-0.0
GAZP,retest_pivot,1D,Bayesian_TPE,21,-0.015,175,6,4,0.8500000000000001,0.7,1,4,40,1.8,True,-19.2,0.051,0.038,66.55,15,40.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":175,""pivot_window"":6,""min_touches"":4,""tolerance_atr_mult"":0.8500000000000001,""cluster_atr_mult"":0.7,""confirmation_bars"":1,""cooldown_bars"":4,""retest_window"":40,""cancel_atr_mult"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,82.0,15.0,6.0,9.0,40.0,233566.43,-177556.87,126.13,,66.55,1145318.88,-748420.92,-19.66,0.05,0.04,0.0156,0.0,20.0,6.0,1.0,4.0,16.67,259501.68,-57315.04,37.33,,25.56,259501.67999999985,-167228.47999999998,3.02,0.13,0.14,0.0135,0.01,102.0,21.0,7.0,13.0,33.33,229981.56,-137092.12,100.76,,66.55,1145318.88,-748420.92,-17.23,0.06,0.05,0.0153,0.0
GAZP,retest_pivot,1D,Bayesian_TPE,22,0.033,205,10,4,1.15,0.3,1,5,20,2.2,True,11.58,0.158,0.132,55.37,6,50.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":205,""pivot_window"":10,""min_touches"":4,""tolerance_atr_mult"":1.1500000000000001,""cluster_atr_mult"":0.3,""confirmation_bars"":1,""cooldown_bars"":5,""retest_window"":20,""cancel_atr_mult"":2.2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,52.0,6.0,3.0,3.0,50.0,431841.47,-393227.46,321.67,,55.37,1079184.26,-1068528.7600000002,11.58,0.16,0.13,0.0136,0.0,7.0,2.0,1.0,1.0,50.0,16479.65,-6450.76,160.0,,32.29,16479.650000000027,-6450.759999999987,1.0,0.15,0.17,0.0158,0.01,59.0,8.0,4.0,4.0,50.0,328478.06,-296720.04,281.25,,57.56,1079184.26,-1068528.7600000002,12.7,0.16,0.14,0.0139,0.0
