begin,open,close,high,low,value,volume,end
2015-03-16,14.8,14.89,15.18,14.28,167195635.0,11255600,2015-03-16 23:59:59
2015-03-17,15.0,16.0,16.17,14.85,660221846.0,42692600,2015-03-17 23:59:59
2015-03-18,16.5,16.52,16.85,16.01,821266744.0,49676600,2015-03-18 23:59:59
2015-03-19,17.0,16.35,17.2,16.23,680952698.0,40970500,2015-03-19 23:59:59
2015-03-20,16.33,16.6,16.93,16.1,333938334.0,20149700,2015-03-20 23:59:59
2015-03-23,16.84,16.59,16.84,16.35,141653488.0,8527600,2015-03-23 23:59:59
2015-03-24,16.55,16.89,17.1,16.33,289685584.0,17202600,2015-03-24 23:59:59
2015-03-25,17.1,17.6,17.6,16.89,424865600.0,24498800,2015-03-25 23:59:59
2015-03-26,17.75,17.04,17.8,16.56,456788605.0,26591000,2015-03-26 23:59:59
2015-03-27,17.04,17.3,17.3,16.62,164362075.0,9700300,2015-03-27 23:59:59
2015-03-30,17.21,17.4,17.47,17.08,234318414.0,13542700,2015-03-30 23:59:59
2015-03-31,17.37,17.9,17.93,17.1,315719913.0,17961200,2015-03-31 23:59:59
2015-04-01,17.9,17.75,18.02,17.52,225731019.0,12653600,2015-04-01 23:59:59
2015-04-02,17.75,17.85,18.0,17.12,370618008.0,21043800,2015-04-02 23:59:59
2015-04-03,17.95,17.65,17.95,17.5,108371632.0,6113700,2015-04-03 23:59:59
2015-04-06,17.75,17.7,17.83,17.45,121211968.0,6882900,2015-04-06 23:59:59
2015-04-07,17.47,17.23,17.78,16.77,246325740.0,14192400,2015-04-07 23:59:59
2015-04-08,17.2,16.61,17.25,16.52,282847157.0,16864900,2015-04-08 23:59:59
2015-04-09,16.5,16.3,16.75,16.1,357687526.0,21894200,2015-04-09 23:59:59
2015-04-10,17.0,16.72,17.0,16.11,181477791.0,11066900,2015-04-10 23:59:59
2015-04-13,16.71,16.68,16.99,16.54,172251937.0,10249300,2015-04-13 23:59:59
2015-04-14,16.7,16.37,16.72,16.15,137740158.0,8394000,2015-04-14 23:59:59
2015-04-15,16.4,17.12,17.15,16.37,303570348.0,18057600,2015-04-15 23:59:59
2015-04-16,17.2,17.25,17.5,16.89,358697223.0,20880800,2015-04-16 23:59:59
2015-04-17,17.25,17.15,17.34,16.95,199257120.0,11598000,2015-04-17 23:59:59
2015-04-20,17.01,16.44,17.06,16.12,345566853.0,21062800,2015-04-20 23:59:59
2015-04-21,16.46,16.43,16.58,16.21,82231246.0,5001500,2015-04-21 23:59:59
2015-04-22,16.43,16.25,16.48,16.13,172623735.0,10607800,2015-04-22 23:59:59
2015-04-23,16.24,15.9,16.27,15.53,232781499.0,14604400,2015-04-23 23:59:59
2015-04-24,15.94,16.06,16.13,15.71,160141863.0,10023400,2015-04-24 23:59:59
2015-04-27,16.09,16.05,16.24,15.9,74638500.0,4653200,2015-04-27 23:59:59
2015-04-28,16.0,16.12,16.42,15.94,255569954.0,15851300,2015-04-28 23:59:59
2015-04-29,16.24,16.0,16.24,15.85,131152064.0,8177400,2015-04-29 23:59:59
2015-04-30,15.91,15.96,16.03,15.78,163467864.0,10279900,2015-04-30 23:59:59
2015-05-05,15.99,16.3,16.5,15.93,160856816.0,9937100,2015-05-05 23:59:59
2015-05-06,16.06,16.25,16.42,15.95,113437120.0,7002700,2015-05-06 23:59:59
2015-05-07,16.2,16.11,16.28,15.9,81664137.0,5088500,2015-05-07 23:59:59
2015-05-08,16.35,16.31,16.35,16.0,63996775.0,3955700,2015-05-08 23:59:59
2015-05-12,16.32,16.2,16.4,16.13,70045027.0,4312200,2015-05-12 23:59:59
2015-05-13,16.23,16.28,16.57,16.12,142022636.0,8714000,2015-05-13 23:59:59
2015-05-14,16.34,16.58,16.61,16.23,120752231.0,7355200,2015-05-14 23:59:59
2015-05-15,16.59,16.78,16.95,16.5,247825689.0,14770700,2015-05-15 23:59:59
2015-05-18,16.83,17.0,17.16,16.71,242655307.0,14298500,2015-05-18 23:59:59
2015-05-19,17.07,16.9,17.15,16.81,148093851.0,8744400,2015-05-19 23:59:59
2015-05-20,16.9,16.85,17.05,16.7,238436621.0,14088100,2015-05-20 23:59:59
2015-05-21,16.85,16.98,17.05,16.7,117068267.0,6926600,2015-05-21 23:59:59
2015-05-22,17.02,17.0,17.13,16.87,90346512.0,5316800,2015-05-22 23:59:59
2015-05-25,17.34,16.86,17.34,16.82,52230042.0,3081500,2015-05-25 23:59:59
2015-05-26,16.91,16.91,17.06,16.87,83932551.0,4946800,2015-05-26 23:59:59
2015-05-27,16.91,16.97,17.25,16.83,188143364.0,11028400,2015-05-27 23:59:59
2015-05-28,17.01,16.96,17.12,16.92,51953886.0,3052500,2015-05-28 23:59:59
2015-05-29,17.02,16.9,17.12,16.6,150913733.0,8917700,2015-05-29 23:59:59
2015-06-01,16.89,16.87,16.99,16.61,114402663.0,6797100,2015-06-01 23:59:59
