begin,open,close,high,low,value,volume,end
2020-05-28 12:00:00,5.42,5.42,5.42,5.42,282295650243,0,2020-05-28 12:34:01
2020-05-29 12:00:00,5.45,5.45,5.45,5.45,391250285850,0,2020-05-29 12:34:03
2020-06-01 12:00:00,5.4,5.4,5.4,5.4,327191679008,0,2020-06-01 12:34:02
2020-06-02 12:00:00,5.39,5.39,5.39,5.39,361120120414,0,2020-06-02 12:34:02
2020-06-03 12:00:00,5.4,5.4,5.4,5.4,398863859611,0,2020-06-03 12:59:59
2020-06-04 12:00:00,5.39,5.39,5.39,5.39,368622338023,0,2020-06-04 12:34:02
2020-06-05 12:00:00,5.31,5.31,5.31,5.31,359143416808,0,2020-06-05 12:34:02
2020-06-08 12:00:00,5.22,5.22,5.22,5.22,409168937146,0,2020-06-08 12:34:06
2020-06-09 12:00:00,5.04,5.04,5.04,5.04,313958865270,0,2020-06-09 12:34:07
2020-06-10 12:00:00,5.22,5.22,5.22,5.22,337121036475,0,2020-06-10 12:34:02
2020-06-11 12:00:00,5.07,5.07,5.07,5.07,348088117647,0,2020-06-11 12:34:02
2020-06-15 12:00:00,5.1,5.1,5.1,5.1,357316759868,0,2020-06-15 12:59:59
2020-06-16 12:00:00,5.02,5.02,5.02,5.02,319389504434,0,2020-06-16 12:34:02
2020-06-17 12:00:00,4.92,4.92,4.92,4.92,405102134163,0,2020-06-17 12:34:02
2020-06-18 12:00:00,4.76,4.76,4.76,4.76,365175334107,0,2020-06-18 12:34:02
2020-06-19 12:00:00,4.88,4.88,4.88,4.88,434096992829,0,2020-06-19 12:34:02
2020-06-22 12:00:00,4.42,4.42,4.42,4.42,366157407638,0,2020-06-22 12:34:02
2020-06-23 12:00:00,4.45,4.45,4.45,4.45,430251657914,0,2020-06-23 12:34:02
2020-06-25 12:00:00,4.41,4.41,4.41,4.41,303143693541,0,2020-06-25 12:34:02
2020-06-26 12:00:00,4.52,4.52,4.52,4.52,343460053051,0,2020-06-26 12:34:01
2020-06-29 12:00:00,4.45,4.45,4.45,4.45,299855169578,0,2020-06-29 12:34:02
2020-06-30 12:00:00,4.49,4.49,4.49,4.49,332725632585,0,2020-06-30 12:34:02
2020-07-02 12:00:00,4.46,4.46,4.46,4.46,345761338815,0,2020-07-02 12:34:02
2020-07-03 12:00:00,4.12,4.12,4.12,4.12,379996011698,0,2020-07-03 12:34:02
2020-07-06 12:00:00,4.11,4.11,4.11,4.11,336463060099,0,2020-07-06 12:34:02
2020-07-07 12:00:00,4.17,4.17,4.17,4.17,276139393861,0,2020-07-07 12:34:01
