code,year,month,period,type,amount,curr,equity_ps,revenue_ps,ebitda_ps,ebitda_adjusted_ps,earnings_ps,fcf_ps,fcf_adjusted_ps,capital,num1,price1
GAZP,2021,6,Q,МСФО,1000000,RUB,636.118,87.3048,29.6948,,22.0176,6.4348,,6624322379678,23673512900,279.82
GAZP,2021,6,Q,РСБУ,1000,RUB,449.556,53.4071,18.5523,,15.0241,,,6624322379678,23673512900,279.82
GAZP,2021,9,9M,МСФО,1000000,RUB,665.542,284.078,93.5059,,65.4866,20.6343,,8575730048025,23673512900,362.25
GAZP,2021,9,9M,РСБУ,1000,RUB,463.678,178.053,45.1803,,44.5658,,,8575730048025,23673512900,362.25
GAZP,2021,9,Q,МСФО,1000000,RUB,665.542,100.245,34.1999,,24.576,4.5595,,8575730048025,23673512900,362.25
GAZP,2021,9,Q,РСБУ,1000,RUB,463.678,61.7,8.7492,,14.2234,,,8575730048025,23673512900,362.25
GAZP,2021,12,6M,МСФО,1000000,RUB,686.485,248.775,96.433,,47.5034,29.6144,,8077639336609,23673512900,341.21
GAZP,2021,12,6M,РСБУ,1000,RUB,726.584,153.526,131.102,,83.0526,,,8077639336609,23673512900,341.21
GAZP,2021,12,Q,МСФО,1000000,RUB,686.485,148.53,62.2331,,22.9274,25.0549,,8077639336609,23673512900,341.21
GAZP,2021,12,Q,РСБУ,1000,RUB,726.584,91.826,122.353,,68.8292,,,8077639336609,23673512900,341.21
GAZP,2021,12,Y,МСФО,1000000,RUB,686.485,432.608,155.739,,88.414,45.6892,,8077639336609,23673512900,341.21
GAZP,2021,12,Y,РСБУ,1000,RUB,726.584,269.879,167.533,,113.395,64.1633,,8077639336609,23673512900,341.21
GAZP,2022,6,6M,МСФО,1000000,RUB,,295.312,134.063,,106.189,37.1041,,5358026174657,23673512900,226.33
GAZP,2022,12,6M,МСФО,1000000,RUB,665.288,197.811,-8.851,,-54.4093,-37.0602,,3852154019088,23673512900,162.72
GAZP,2022,12,Y,МСФО,1000000,RUB,665.288,493.123,125.212,,51.7797,0.0439,,3852154019088,23673512900,162.72
GAZP,2022,12,Y,РСБУ,1000,RUB,706.816,337.044,83.0403,,31.5647,70.2134,,3852154019088,23673512900,162.72
GAZP,2023,6,6M,МСФО,1000000,RUB,713.945,173.792,58.4845,,12.5136,-21.3992,,3950635832752,23673512900,166.88
GAZP,2023,6,6M,РСБУ,1000,RUB,695.939,115.873,-11.8131,,-10.7719,,,3950635832752,23673512900,166.88
GAZP,2023,9,9M,МСФО,1000000,RUB,,263.313,85.38,,14.8968,-5.2905,,3985909366973,23673512900,168.37
GAZP,2023,9,9M,РСБУ,1000,RUB,725.143,167.302,22.5265,,18.844,,,3985909366973,23673512900,168.37
GAZP,2023,9,Q,МСФО,1000000,RUB,,89.521,26.8955,,2.3832,16.1087,,3985909366973,23673512900,168.37
GAZP,2023,9,Q,РСБУ,1000,RUB,725.143,51.429,34.3396,,29.6159,,,3985909366973,23673512900,168.37
GAZP,2023,12,6M,МСФО,1000000,RUB,661.064,187.026,-17.395,,-39.087,16.0855,,3790366150419.0005,23673512900,160.11
