code,year,month,period,type,amount,curr,equity_ps,revenue_ps,ebitda_ps,ebitda_adjusted_ps,earnings_ps,fcf_ps,fcf_adjusted_ps,capital,num1,price1
NVTK,2017,9,Q,РСБУ,1000,RUB,143.836,34.7592,0.963,,-0.5184,,,2000014762200.0002,3036306000,658.7
NVTK,2017,12,6M,МСФО,1000000,RUB,249.592,98.7148,49.0125,,27.048,25.65,,2048292027600,3036306000,674.6
NVTK,2017,12,6M,РСБУ,1000,RUB,154.389,79.1172,13.4758,,10.0346,,,2048292027600,3036306000,674.6
NVTK,2017,12,Q,РСБУ,1000,RUB,154.389,44.358,12.5128,,10.553,,,2048292027600,3036306000,674.6
NVTK,2017,12,Y,МСФО,1000000,RUB,249.592,192.071,84.4658,,51.5057,50.9949,,2048292027600,3036306000,674.6
NVTK,2017,12,Y,РСБУ,1000,RUB,154.389,154.313,46.0531,,39.697,21.3364,,2048292027600,3036306000,674.6
NVTK,2018,3,Q,МСФО,1000000,RUB,263.781,59.0859,25.1312,,14.2018,13.9713,,2254760835600,3036306000,742.6
NVTK,2018,3,Q,РСБУ,1000,RUB,163.347,43.836,10.7664,,8.9582,,,2254760835600,3036306000,742.6
NVTK,2018,6,6M,МСФО,1000000,RUB,266.211,123.579,58.5069,,24.7544,28.6052,,2606972331600,3036306000,858.6
NVTK,2018,6,6M,РСБУ,1000,RUB,169.714,88.5655,27.0721,,23.3255,,,2606972331600,3036306000,858.6
NVTK,2018,6,Q,МСФО,1000000,RUB,266.211,64.4931,33.3757,,10.5526,14.6339,,2606972331600,3036306000,858.6
NVTK,2018,6,Q,РСБУ,1000,RUB,169.714,44.7295,16.3057,,14.3673,,,2606972331600,3036306000,858.6
NVTK,2018,9,9M,МСФО,1000000,RUB,271.508,195.827,97.3999,,39.8715,38.6845,,3493877314200,3036306000,1150.7
NVTK,2018,9,9M,РСБУ,1000,RUB,226.721,132.416,95.5632,,89.5819,,,3493877314200,3036306000,1150.7
NVTK,2018,9,Q,МСФО,1000000,RUB,271.508,72.248,38.893,,15.1171,10.0793,,3493877314200,3036306000,1150.7
NVTK,2018,9,Q,РСБУ,1000,RUB,226.721,43.8505,68.4911,,66.2564,,,3493877314200,3036306000,1150.7
NVTK,2018,12,6M,МСФО,1000000,RUB,285.957,150.359,78.2701,,29.1736,18.1335,,3431329410599.9995,3036306000,1130.1
NVTK,2018,12,6M,РСБУ,1000,RUB,189.566,96.0825,33.9003,,29.1016,,,3431329410599.9995,3036306000,1130.1
NVTK,2018,12,Q,МСФО,1000000,RUB,285.957,78.111,39.3771,,14.0565,8.0542,,3431329410599.9995,3036306000,1130.1
NVTK,2018,12,Q,РСБУ,1000,RUB,189.566,52.232,-34.5908,,-37.1548,,,3431329410599.9995,3036306000,1130.1
NVTK,2018,12,Y,МСФО,1000000,RUB,285.957,273.938,136.777,,53.928,46.7387,,3431329410599.9995,3036306000,1130.1
NVTK,2018,12,Y,РСБУ,1000,RUB,189.566,184.648,60.9724,,52.4271,25.3659,,3431329410599.9995,3036306000,1130.1
NVTK,2019,3,Q,МСФО,1000000,RUB,410.899,77.1022,38.8439,,125.744,7.0895,,3242774808000,3036306000,1068
NVTK,2019,3,Q,РСБУ,1000,RUB,199.094,44.6239,9.6485,,9.5275,,,3242774808000,3036306000,1068
NVTK,2019,6,6M,МСФО,1000000,RUB,416.407,149.069,76.9939,,148.526,35.0011,,4066828256400.0005,3036306000,1339.4
NVTK,2019,6,6M,РСБУ,1000,RUB,203.472,88.2577,32.0483,,30.7162,,,4066828256400.0005,3036306000,1339.4
NVTK,2019,6,Q,МСФО,1000000,RUB,416.407,71.9668,38.15,,22.782,27.9116,,4066828256400.0005,3036306000,1339.4
NVTK,2019,6,Q,РСБУ,1000,RUB,203.472,43.6338,22.3998,,21.1887,,,4066828256400.0005,3036306000,1339.4
NVTK,2019,9,9M,МСФО,1000000,RUB,526.451,211.369,111.417,,270.371,42.1427,,4029785323200,3036306000,1327.2
NVTK,2019,9,9M,РСБУ,1000,RUB,226.403,127.088,70.1525,,67.8769,,,4029785323200,3036306000,1327.2
NVTK,2019,9,Q,МСФО,1000000,RUB,526.451,62.3,34.4231,,121.845,7.1416,,4029785323200,3036306000,1327.2
NVTK,2019,9,Q,РСБУ,1000,RUB,226.403,38.8303,38.1042,,37.1607,,,4029785323200,3036306000,1327.2
NVTK,2019,12,6M,МСФО,1000000,RUB,542.603,135.093,74.8871,,136.517,18.3865,,3833639955599.9995,3036306000,1262.6
NVTK,2019,12,6M,РСБУ,1000,RUB,236.655,85.8173,49.578,,47.4131,,,3833639955599.9995,3036306000,1262.6
NVTK,2019,12,Q,МСФО,1000000,RUB,542.603,72.793,40.464,,14.672,11.2449,,3833639955599.9995,3036306000,1262.6
